var	-5	-4	-3	-2	-1	0	1	2	3	4	5
Variant_009575					4.0	3.0		1.0			2.0
Variant_009577	2.0	2.0		1.0	1.0	26.0			1.0	1.0	4.0
Variant_009578				1.0	2.0	13.0					
Variant_009579	2.0	2.0			5.0	20.0	4.0	2.0		5.0	1.0
Variant_009581	1.0	2.0			5.0	7.0		1.0			2.0
Variant_009582						1.0					
Variant_009583	1.0				1.0	5.0				1.0	
Variant_009584						2.0				1.0	
Variant_009585	2.0		1.0		1.0	8.0		2.0			
Variant_009586			1.0		1.0	12.0					
Variant_009587					1.0	3.0					
Variant_009588	1.0		1.0		1.0	5.0					
Variant_009589						5.0		3.0			
Variant_009590					1.0	1.0					
Variant_009591								1.0			
Variant_009592					1.0	1.0	1.0				
Variant_009593						7.0					5.0
Variant_009594			1.0			2.0					
Variant_009595					1.0	1.0	1.0	1.0			
Variant_009596	1.0										
Variant_009597	1.0		1.0		1.0	2.0	1.0				
Variant_009599		1.0			1.0		1.0	1.0			
Variant_009600					1.0	1.0					
Variant_009601	3.0	2.0	2.0	3.0	11.0	135.0	2.0	6.0	1.0	1.0	1.0
Variant_009602		2.0	2.0	1.0	10.0	68.0		3.0	1.0	3.0	4.0
Variant_009603	2.0	4.0		3.0	7.0	57.0	2.0				1.0
Variant_009604		1.0	2.0	2.0	16.0	41.0	3.0			1.0	
Variant_009605	2.0	2.0	1.0		8.0	24.0	1.0	2.0	2.0		
Variant_009606			1.0		7.0	14.0			1.0	1.0	1.0
Variant_009607		1.0	2.0	2.0	8.0	17.0		3.0			
Variant_009608			1.0	1.0	3.0	4.0		1.0			
Variant_009609	3.0	1.0	5.0		13.0	106.0	4.0	1.0			2.0
Variant_009610			1.0		3.0	34.0					
Variant_009611						16.0	1.0				1.0
Variant_009612		3.0		1.0	2.0	29.0	4.0			1.0	2.0
Variant_009613	1.0	1.0	1.0	1.0	3.0	16.0	2.0	1.0	1.0		1.0
Variant_009614		1.0			1.0	9.0	1.0	1.0		1.0	1.0
Variant_009615			5.0	4.0	9.0	7.0	2.0	5.0	1.0	1.0	4.0
Variant_009616	1.0				1.0	7.0	1.0	1.0			
Variant_009617		1.0	1.0	1.0	3.0	45.0		2.0	1.0		2.0
Variant_009618	2.0	1.0	1.0	2.0	3.0	15.0				1.0	1.0
Variant_009619		1.0		2.0	8.0	24.0				1.0	1.0
Variant_009620	2.0	2.0			1.0	11.0	2.0			2.0	1.0
Variant_009621		1.0	1.0		3.0	15.0		1.0			6.0
Variant_009622						3.0					1.0
Variant_009623					2.0	2.0					
Variant_009624			1.0			6.0					2.0
Variant_009625	2.0	1.0	2.0		1.0	31.0	2.0		1.0	2.0	2.0
Variant_009626	1.0	1.0	2.0		1.0	12.0					
Variant_009627	1.0		1.0		1.0	20.0	1.0		3.0	2.0	3.0
Variant_009628	1.0				1.0	3.0	1.0	1.0		1.0	
Variant_009629		2.0				1.0		2.0			4.0
Variant_009630						1.0				2.0	
Variant_009631							1.0				1.0
Variant_009632				1.0	2.0	3.0				1.0	
Variant_009633	4.0	1.0		1.0	14.0	65.0		4.0	1.0	1.0	1.0
Variant_009634	1.0			1.0	5.0	23.0	1.0	1.0			1.0
Variant_009635	2.0			1.0	2.0	12.0		1.0			
Variant_009636			2.0	1.0	5.0	15.0	2.0			2.0	
Variant_009637	1.0		1.0		2.0	13.0		4.0			
Variant_009638	1.0	1.0		2.0	2.0	13.0				1.0	1.0
Variant_009639	1.0	1.0	2.0		4.0	7.0		1.0			1.0
Variant_009640					2.0	3.0		1.0			
Variant_009641	1.0	2.0	1.0	2.0	6.0	42.0	4.0	1.0	1.0		1.0
Variant_009642	1.0		2.0		3.0	35.0		1.0			2.0
Variant_009643	1.0	1.0			4.0	30.0		1.0		2.0	2.0
Variant_009644						18.0					2.0
Variant_009645	2.0				2.0	12.0	1.0	1.0			1.0
Variant_009646		1.0			1.0	3.0					1.0
Variant_009647					2.0					1.0	
Variant_009648	2.0				2.0	2.0				1.0	
Variant_009649	1.0		4.0	1.0	1.0	22.0					
Variant_009650				1.0	4.0	30.0	1.0		1.0		1.0
Variant_009651			1.0		2.0	1.0		1.0			
Variant_009652	2.0					2.0	1.0				2.0
Variant_009653					4.0	2.0		1.0	1.0		1.0
Variant_009654				1.0	2.0	4.0	1.0	1.0			
Variant_009655			1.0			4.0		1.0	2.0		3.0
Variant_009656			1.0							1.0	1.0
Variant_009657		1.0	1.0	1.0	1.0	21.0	5.0	1.0			1.0
Variant_009658					1.0	1.0					
Variant_009659	1.0			1.0	2.0	5.0	2.0	1.0	1.0		1.0
Variant_009660				3.0		8.0					
Variant_009661			1.0	1.0	1.0	2.0	1.0	1.0			
Variant_009662						2.0					
Variant_009663			1.0								
Variant_009665	4.0	4.0	1.0	4.0	39.0	364.0	5.0	19.0	3.0	5.0	7.0
Variant_009666	3.0	2.0	3.0	3.0	29.0	199.0	3.0	3.0	2.0		2.0
Variant_009667	4.0	3.0	2.0	1.0	20.0	124.0	8.0	7.0		1.0	3.0
Variant_009668	4.0	3.0	1.0	3.0	13.0	104.0	11.0	1.0		1.0	2.0
Variant_009669	6.0	6.0	3.0	3.0	50.0	109.0	4.0	8.0	3.0	4.0	2.0
Variant_009670	1.0	3.0	5.0	1.0	26.0	75.0	2.0			1.0	2.0
Variant_009671	5.0	1.0	1.0	1.0	22.0	51.0	2.0	5.0	3.0	1.0	7.0
Variant_009672		1.0	2.0	1.0	5.0	54.0	3.0	3.0	1.0	1.0	2.0
Variant_009673	7.0	4.0	4.0	2.0	15.0	269.0	1.0	2.0	4.0	1.0	1.0
Variant_009674	1.0	2.0	2.0	1.0	9.0	101.0		1.0		2.0	
Variant_009675	1.0	2.0	1.0		11.0	83.0	2.0			2.0	5.0
Variant_009676				1.0	7.0	68.0	3.0			2.0	1.0
Variant_009677	1.0	2.0	2.0	3.0	10.0	69.0	2.0	5.0	2.0	3.0	6.0
Variant_009678		1.0		2.0	2.0	31.0		2.0		1.0	2.0
Variant_009679	2.0			1.0	9.0	23.0	1.0	1.0	1.0	4.0	2.0
Variant_009680		2.0	1.0	1.0	4.0	13.0		1.0			
Variant_009681	2.0		5.0	4.0	9.0	52.0	1.0	12.0	4.0	4.0	3.0
Variant_009682	1.0	2.0	1.0	1.0	13.0	60.0	1.0				
Variant_009683	3.0	1.0	2.0	2.0	6.0	44.0	2.0	1.0		3.0	2.0
Variant_009684	2.0		3.0	1.0	9.0	27.0	3.0	5.0		3.0	
Variant_009685		3.0	5.0	2.0	13.0	46.0	1.0		4.0		4.0
Variant_009686		1.0	1.0		3.0	17.0		1.0	1.0	1.0	2.0
Variant_009687	2.0	2.0	1.0	2.0	2.0	20.0	2.0	3.0		1.0	5.0
Variant_009688	2.0	1.0	3.0		10.0	12.0	1.0	1.0			2.0
Variant_009689	3.0	3.0	2.0		17.0	85.0	2.0	3.0	4.0	8.0	18.0
Variant_009690	1.0	1.0	2.0		4.0	36.0		1.0		1.0	2.0
Variant_009691	1.0	2.0	3.0	1.0	6.0	18.0	1.0	2.0		4.0	3.0
Variant_009692			1.0	1.0	5.0	15.0		1.0			
Variant_009693	2.0	4.0	2.0	2.0	3.0	19.0	1.0	5.0	3.0	1.0	4.0
Variant_009694		1.0	1.0		1.0	17.0		1.0	1.0		3.0
Variant_009695		3.0	1.0		7.0	7.0	1.0	2.0		3.0	7.0
Variant_009696			3.0			7.0	2.0		1.0		
Variant_009697	1.0	1.0	4.0	3.0	9.0	149.0	1.0	13.0	3.0		2.0
Variant_009698		1.0		2.0	6.0	61.0					1.0
Variant_009699	4.0	2.0	4.0	1.0	8.0	56.0	3.0	1.0	1.0	1.0	
Variant_009700		1.0	1.0		11.0	38.0		1.0		1.0	1.0
Variant_009701	3.0	4.0	2.0	3.0	15.0	43.0	1.0	5.0	2.0	3.0	
Variant_009702		1.0		2.0	13.0	18.0		1.0			1.0
Variant_009703	2.0				4.0	8.0	3.0		1.0	3.0	2.0
Variant_009704		1.0	1.0	2.0	7.0	4.0	2.0	1.0		2.0	2.0
Variant_009705		2.0	1.0	3.0	12.0	146.0	7.0	4.0	2.0	2.0	6.0
Variant_009706	2.0			2.0	9.0	61.0					1.0
Variant_009707	4.0	1.0	3.0	4.0	15.0	51.0	2.0	1.0		2.0	2.0
Variant_009708			1.0		6.0	25.0		1.0		2.0	
Variant_009709	1.0	1.0	4.0	2.0	9.0	25.0		1.0	2.0	1.0	3.0
Variant_009710	2.0	1.0	1.0		7.0	20.0			1.0		3.0
Variant_009711	1.0	1.0			7.0	8.0		1.0	1.0	1.0	4.0
Variant_009712					6.0	10.0		1.0		1.0	1.0
Variant_009713	2.0	3.0	3.0		12.0	41.0	2.0	5.0	1.0	7.0	
Variant_009714	1.0	1.0	3.0	1.0	6.0	59.0	1.0	5.0		1.0	3.0
Variant_009715	1.0	1.0	1.0	1.0	1.0	9.0		1.0		1.0	1.0
Variant_009716		1.0			5.0	16.0					
Variant_009717	1.0	2.0	1.0	2.0	8.0	9.0		4.0	1.0		2.0
Variant_009718	1.0	1.0	1.0			8.0		1.0		1.0	1.0
Variant_009719	2.0				5.0	3.0	1.0			1.0	2.0
Variant_009720	1.0	1.0				3.0	1.0			1.0	
Variant_009721	1.0		2.0		7.0	96.0	2.0	2.0	2.0	1.0	4.0
Variant_009722	2.0		3.0	1.0	6.0	30.0				1.0	1.0
Variant_009723			4.0	2.0	4.0	21.0	4.0		1.0	1.0	2.0
Variant_009724			1.0	1.0		14.0		1.0			
Variant_009725	1.0	2.0	3.0	2.0	6.0	4.0	4.0	1.0	1.0	3.0	5.0
Variant_009726					2.0	6.0					
Variant_009727			1.0	1.0	1.0	1.0					4.0
Variant_009728					1.0		1.0	1.0		1.0	
Variant_009729	1.0	1.0	1.0	2.0	10.0	52.0		1.0	2.0		1.0
Variant_009730					1.0	32.0		1.0			1.0
Variant_009731		1.0	2.0	2.0	6.0	47.0	1.0	2.0		1.0	1.0
Variant_009732			1.0	1.0	4.0	30.0	2.0				1.0
Variant_009733		1.0	3.0	1.0	2.0	14.0		1.0			2.0
Variant_009734		1.0			3.0	28.0		1.0		1.0	
Variant_009735			1.0		7.0	39.0	4.0	1.0			3.0
Variant_009736		1.0	1.0		5.0	33.0	1.0	2.0		1.0	
Variant_009737			1.0		1.0	20.0	1.0	1.0		1.0	
Variant_009738	1.0	1.0	1.0		1.0	31.0	1.0				1.0
Variant_009739	1.0			1.0	2.0	13.0		1.0			1.0
Variant_009740					1.0	10.0	1.0				
Variant_009741					7.0	9.0			1.0		
Variant_009742				1.0	1.0	2.0			1.0		2.0
Variant_009743	1.0	1.0	2.0		5.0	27.0	1.0	1.0			1.0
Variant_009744					2.0	2.0					
Variant_009745			2.0		4.0	6.0					1.0
Variant_009746			1.0		3.0	10.0			1.0		1.0
Variant_009747		1.0	1.0		2.0	12.0	3.0				1.0
Variant_009748					2.0	13.0		1.0		1.0	1.0
Variant_009749	1.0				2.0	7.0		4.0			
Variant_009750					2.0	14.0	1.0	2.0	1.0		1.0
Variant_009751				1.0	1.0	8.0	2.0	2.0			1.0
Variant_009752	1.0					1.0		2.0			
Variant_009753	1.0				2.0	13.0			1.0		1.0
Variant_009754	3.0		1.0			10.0					
Variant_009755						2.0					
Variant_009756						1.0					
Variant_009757					1.0	1.0			1.0		1.0
Variant_009758					1.0	1.0					
Variant_009759			2.0								
Variant_009761		1.0			2.0	20.0	1.0				1.0
Variant_009762		1.0		2.0	3.0	20.0		2.0	1.0		
Variant_009763				2.0	14.0	21.0	7.0				1.0
Variant_009764					10.0	6.0	1.0	2.0			
Variant_009765		1.0	3.0	1.0	7.0	11.0		1.0			
Variant_009766					3.0	1.0				1.0	
Variant_009767	1.0				2.0	3.0		1.0			
Variant_009768					2.0	3.0				1.0	
Variant_009769		1.0	1.0	1.0		7.0					2.0
Variant_009770				1.0		7.0				1.0	1.0
Variant_009771	1.0	1.0			3.0	6.0				1.0	1.0
Variant_009772					4.0	9.0				1.0	
Variant_009773						4.0					
Variant_009774			1.0			1.0					1.0
Variant_009775					1.0						
Variant_009776				1.0	1.0			1.0			
Variant_009777					4.0	4.0		1.0			
Variant_009778					1.0	1.0					
Variant_009779	1.0	1.0			6.0	2.0	1.0				
Variant_009780					1.0	1.0					
Variant_009781			1.0		1.0	3.0		1.0			1.0
Variant_009782	1.0				1.0	2.0					
Variant_009783			1.0								
Variant_009785			1.0	1.0	1.0	8.0					1.0
Variant_009786	1.0					3.0			1.0		
Variant_009787			1.0							2.0	
Variant_009788						2.0					
Variant_009789			2.0			1.0	1.0				
Variant_009791	1.0		2.0		3.0			1.0			
Variant_009793	3.0	2.0	3.0	1.0	14.0	115.0	4.0	3.0	4.0	2.0	1.0
Variant_009794	1.0	1.0	1.0	1.0	9.0	49.0		1.0			
Variant_009795	1.0		1.0	1.0	10.0	81.0	1.0	3.0			
Variant_009796		2.0		2.0	15.0	71.0	2.0				
Variant_009797	1.0	1.0		1.0	23.0	28.0	1.0		1.0		1.0
Variant_009798		1.0	1.0		7.0	20.0					
Variant_009799	2.0			3.0	16.0	29.0	1.0	11.0		15.0	17.0
Variant_009800			1.0		10.0	22.0					
Variant_009801	1.0				8.0	43.0	1.0	2.0	2.0		1.0
Variant_009802		1.0	1.0	1.0	1.0	8.0					
Variant_009803		1.0	1.0		4.0	20.0		2.0			2.0
Variant_009804	2.0				3.0	16.0				2.0	
Variant_009805		1.0		1.0	1.0	4.0		1.0			
Variant_009806						2.0					
Variant_009807						4.0					
Variant_009808		1.0				10.0	2.0				1.0
Variant_009809			3.0	1.0	7.0	39.0	2.0	1.0		2.0	2.0
Variant_009810			2.0		2.0	21.0				1.0	
Variant_009811			1.0		3.0	15.0	3.0	2.0			2.0
Variant_009812			4.0	1.0		18.0		1.0			
Variant_009813	1.0	1.0	1.0		2.0	6.0	1.0	1.0			4.0
Variant_009814		1.0				3.0					
Variant_009815		2.0	3.0		1.0	1.0		9.0	1.0	4.0	2.0
Variant_009816					2.0	8.0	2.0				
Variant_009817	1.0		1.0		2.0	22.0	1.0	1.0		1.0	6.0
Variant_009818					2.0	7.0					
Variant_009819		1.0		1.0	1.0	17.0			1.0		3.0
Variant_009820		1.0			1.0	6.0	1.0			1.0	
Variant_009821				1.0	3.0	3.0					2.0
Variant_009822		1.0				3.0					
Variant_009823	1.0		2.0	1.0	2.0	9.0	1.0	4.0			9.0
Variant_009824		1.0	1.0		1.0	1.0					3.0
Variant_009825			1.0	2.0	8.0	57.0	4.0	1.0			2.0
Variant_009826	1.0				2.0	27.0				1.0	
Variant_009827			4.0	3.0	26.0	36.0	3.0	3.0			1.0
Variant_009828					7.0	6.0					
Variant_009829	1.0	1.0	1.0	1.0	6.0	13.0	1.0	5.0			3.0
Variant_009830					5.0	15.0					
Variant_009831	1.0		1.0	2.0	21.0	10.0	4.0	4.0		1.0	3.0
Variant_009832					7.0	3.0		1.0			
Variant_009833	1.0	3.0	2.0		5.0	19.0	1.0		1.0	1.0	5.0
Variant_009834	1.0				1.0	3.0		1.0	1.0		1.0
Variant_009835					4.0	8.0	1.0	1.0		1.0	5.0
Variant_009836					1.0	1.0					
Variant_009837					1.0	7.0		1.0	2.0	1.0	3.0
Variant_009838		1.0		1.0	1.0	5.0				1.0	
Variant_009839						2.0				1.0	
Variant_009840						1.0					
Variant_009841			1.0		1.0	10.0			1.0		2.0
Variant_009842	1.0	1.0	1.0		3.0	12.0					
Variant_009843		1.0	1.0		4.0	7.0		1.0		1.0	2.0
Variant_009844		1.0			5.0	8.0				1.0	
Variant_009845	2.0			4.0		12.0		1.0		1.0	3.0
Variant_009846					1.0	4.0			1.0	1.0	2.0
Variant_009847	1.0				3.0	1.0		1.0			2.0
Variant_009848			1.0		1.0	2.0		1.0			
Variant_009849	1.0	1.0			1.0	15.0		1.0	1.0		2.0
Variant_009850		2.0									
Variant_009851			1.0	1.0	1.0	10.0	1.0				
Variant_009852					1.0	7.0					1.0
Variant_009853	2.0		1.0	2.0	4.0	1.0	1.0		1.0		4.0
Variant_009854						1.0					
Variant_009855			1.0			2.0					1.0
Variant_009856						2.0					
Variant_009857		2.0	3.0	1.0	11.0	164.0			2.0	1.0	3.0
Variant_009858		1.0		1.0	9.0	52.0		1.0	1.0		
Variant_009859	1.0	4.0	1.0	1.0	9.0	37.0		1.0			1.0
Variant_009860		2.0		2.0	9.0	28.0	4.0				
Variant_009861		1.0	2.0	1.0	15.0	77.0	1.0	2.0	1.0		
Variant_009862					10.0	28.0					
Variant_009863	1.0	1.0	1.0	1.0	8.0	15.0	2.0				2.0
Variant_009864					7.0	22.0	2.0				
Variant_009865	1.0	1.0		1.0	4.0	49.0	1.0	1.0	1.0		2.0
Variant_009866			1.0	1.0	2.0	11.0					1.0
Variant_009867		1.0	3.0		5.0	10.0	1.0	1.0			1.0
Variant_009868		1.0			3.0	15.0	2.0	1.0		1.0	
Variant_009869	1.0	4.0			8.0	39.0	2.0	2.0	3.0		1.0
Variant_009870	5.0			2.0	1.0	15.0		2.0			3.0
Variant_009871					1.0	8.0					1.0
Variant_009872			1.0				1.0				
Variant_009873					4.0	22.0	1.0	4.0			2.0
Variant_009874		3.0			2.0	6.0		2.0			1.0
Variant_009875			1.0	1.0	2.0	24.0	1.0			1.0	2.0
Variant_009876	1.0	2.0	1.0		9.0	29.0	1.0		2.0	2.0	1.0
Variant_009877		2.0		2.0	3.0	7.0	4.0	3.0	1.0	3.0	1.0
Variant_009878	1.0	2.0			1.0	13.0	1.0	6.0	2.0	1.0	1.0
Variant_009879						3.0	1.0				1.0
Variant_009880			1.0		1.0	6.0	2.0			2.0	1.0
Variant_009881	1.0	1.0	3.0		5.0	25.0	1.0	2.0	1.0		4.0
Variant_009882			2.0		4.0	16.0			1.0	1.0	3.0
Variant_009883				1.0	2.0	3.0	1.0	1.0		2.0	1.0
Variant_009884	2.0	1.0		2.0		6.0					2.0
Variant_009885	3.0		1.0			9.0	1.0				1.0
Variant_009887			1.0	1.0				3.0			3.0
Variant_009888		1.0	1.0			2.0	1.0				
Variant_009889	1.0	1.0	2.0		27.0	73.0		1.0	2.0	1.0	1.0
Variant_009890	1.0				2.0	19.0	1.0				
Variant_009891	1.0		1.0	1.0	4.0	19.0	1.0	1.0			
Variant_009892	1.0	1.0	1.0	2.0	10.0	21.0		1.0		1.0	
Variant_009893	3.0		1.0	1.0	11.0	38.0	4.0	2.0		1.0	1.0
Variant_009894	1.0				8.0	18.0	1.0	1.0			1.0
Variant_009895	1.0	4.0			8.0	15.0					
Variant_009896			1.0		5.0	6.0		3.0		1.0	1.0
Variant_009897	2.0	1.0	3.0	1.0	3.0	18.0	1.0	1.0			
Variant_009898	1.0				3.0	1.0		1.0		1.0	
Variant_009899			1.0		3.0	9.0					
Variant_009900	1.0	1.0			3.0	2.0					
Variant_009901	1.0	1.0			1.0	5.0					1.0
Variant_009902					1.0	8.0		1.0		1.0	
Variant_009903			1.0	1.0	3.0	2.0	1.0		1.0		
Variant_009905	2.0		1.0		3.0	31.0				1.0	1.0
Variant_009906					4.0	10.0					
Variant_009907					7.0	14.0			1.0		1.0
Variant_009908	1.0		1.0	1.0		7.0					
Variant_009909	2.0	2.0			1.0	7.0	1.0	1.0			
Variant_009910	1.0				6.0	5.0				2.0	
Variant_009911	1.0		2.0			1.0		1.0			
Variant_009913		2.0	3.0		6.0	10.0	1.0			1.0	1.0
Variant_009914						2.0					
Variant_009915						1.0					
Variant_009916			1.0		5.0	9.0	2.0			1.0	1.0
Variant_009917			1.0		1.0	7.0	1.0	1.0			1.0
Variant_009918					1.0	2.0					
Variant_009919			1.0		1.0	1.0					1.0
Variant_009920							2.0				
Variant_009921	5.0	5.0	3.0	7.0	33.0	325.0	6.0	10.0	3.0	3.0	2.0
Variant_009922	2.0	4.0	6.0	4.0	19.0	178.0		2.0			
Variant_009923	4.0	2.0	7.0	2.0	21.0	158.0	3.0	5.0	1.0	2.0	3.0
Variant_009924	4.0	4.0	3.0	4.0	27.0	180.0	8.0	2.0			
Variant_009925		1.0	6.0	3.0	32.0	132.0	3.0	15.0	1.0	6.0	4.0
Variant_009926		1.0	3.0	1.0	9.0	62.0				1.0	1.0
Variant_009927	1.0	1.0		1.0	12.0	35.0	4.0	2.0		1.0	5.0
Variant_009928				2.0	14.0	36.0	2.0	2.0		2.0	1.0
Variant_009929	4.0	5.0	7.0		9.0	95.0	1.0	3.0	2.0	3.0	8.0
Variant_009930	1.0			1.0	7.0	39.0	3.0				1.0
Variant_009931		2.0	4.0	4.0	7.0	44.0	1.0		1.0	1.0	2.0
Variant_009932	1.0		1.0	2.0	15.0	50.0	6.0	1.0	1.0	2.0	3.0
Variant_009933	3.0	2.0	2.0	2.0	5.0	31.0	2.0	5.0	1.0	1.0	6.0
Variant_009934	2.0	2.0	1.0	2.0	1.0	33.0	2.0	1.0	1.0	3.0	1.0
Variant_009935	1.0		2.0	1.0	7.0	11.0	4.0	5.0		2.0	4.0
Variant_009936		1.0	1.0	4.0	7.0	19.0	3.0			1.0	
Variant_009937	2.0	4.0	2.0	2.0	19.0	64.0	1.0	11.0		5.0	4.0
Variant_009938		2.0	1.0		5.0	61.0					
Variant_009939	1.0	1.0	2.0	2.0	8.0	24.0		2.0		2.0	2.0
Variant_009940	1.0		1.0		4.0	39.0	2.0			2.0	1.0
Variant_009941	2.0		2.0		9.0	45.0	2.0	17.0		6.0	8.0
Variant_009942	1.0	1.0			2.0	24.0					1.0
Variant_009943	1.0					2.0		1.0		1.0	2.0
Variant_009944		1.0	2.0		4.0	20.0	1.0	2.0		2.0	2.0
Variant_009945	6.0	4.0		1.0	9.0	47.0	1.0	3.0	3.0	3.0	9.0
Variant_009946	3.0				1.0	18.0	1.0			1.0	1.0
Variant_009947		1.0	3.0	1.0	4.0	13.0	2.0	2.0		1.0	3.0
Variant_009948	2.0		1.0		1.0	15.0		1.0	1.0		3.0
Variant_009949	2.0	3.0	1.0			10.0		2.0	1.0	2.0	6.0
Variant_009950		1.0			2.0	7.0		2.0			2.0
Variant_009951	1.0	1.0			3.0	8.0		1.0		4.0	2.0
Variant_009952	1.0		4.0	1.0	1.0	7.0	1.0	1.0			1.0
Variant_009953	3.0	2.0	2.0		64.0	157.0		5.0	2.0	1.0	1.0
Variant_009954		1.0	1.0	3.0	20.0	62.0	3.0		1.0	1.0	
Variant_009955		2.0	1.0	3.0	18.0	42.0	8.0			1.0	5.0
Variant_009956			2.0	2.0	8.0	25.0		1.0			1.0
Variant_009957		3.0		2.0	39.0	66.0	1.0	6.0	2.0	1.0	3.0
Variant_009958	1.0		1.0	1.0	22.0	31.0		1.0	2.0	4.0	1.0
Variant_009959	2.0		1.0	4.0	16.0	25.0	2.0			1.0	2.0
Variant_009960	1.0		1.0		9.0	6.0		1.0		1.0	
Variant_009961	2.0	1.0	1.0	2.0	12.0	41.0		4.0	5.0	3.0	9.0
Variant_009962					2.0	7.0				1.0	
Variant_009963					5.0	7.0	1.0		1.0		3.0
Variant_009964		3.0	2.0	1.0	8.0	20.0	4.0			3.0	1.0
Variant_009965		1.0	1.0	1.0	2.0	20.0		3.0	2.0	1.0	1.0
Variant_009966				1.0		4.0			1.0	1.0	
Variant_009967	1.0	1.0			5.0	7.0		2.0		1.0	2.0
Variant_009968			1.0		8.0	10.0	1.0				
Variant_009969	2.0	3.0	4.0		4.0	54.0	4.0	3.0	1.0	1.0	1.0
Variant_009970		1.0	1.0		5.0	14.0	1.0				1.0
Variant_009971	1.0		3.0	1.0	6.0	29.0				1.0	2.0
Variant_009972	1.0		3.0	1.0	6.0	10.0		1.0		2.0	
Variant_009973		2.0	1.0	1.0	5.0	28.0	1.0	9.0	1.0	2.0	5.0
Variant_009974		1.0	1.0		3.0	9.0					1.0
Variant_009975			1.0		3.0	1.0	3.0		1.0		4.0
Variant_009976			1.0			2.0					
Variant_009977	3.0	2.0			1.0	11.0	1.0	1.0	1.0	1.0	4.0
Variant_009978	1.0		1.0		1.0	9.0	1.0				2.0
Variant_009979	2.0	2.0	1.0	1.0	3.0	17.0	3.0			4.0	3.0
Variant_009980	1.0	1.0	1.0	1.0	6.0	7.0	1.0			1.0	
Variant_009981				1.0		7.0					3.0
Variant_009982			1.0		1.0	4.0	1.0			1.0	1.0
Variant_009983	1.0				1.0	3.0					
Variant_009984						3.0		1.0		1.0	
Variant_009985	1.0	2.0	3.0	3.0	21.0	210.0	2.0	2.0	2.0		
Variant_009986	1.0	1.0	2.0		7.0	70.0		2.0	1.0		
Variant_009987	2.0		1.0	1.0	14.0	89.0	3.0	1.0			
Variant_009988	1.0	1.0		1.0	14.0	70.0	4.0	1.0		2.0	
Variant_009989			6.0	1.0	12.0	51.0		4.0	1.0		
Variant_009990					4.0	23.0				1.0	
Variant_009991	1.0		1.0	1.0	3.0	20.0					2.0
Variant_009992			2.0		7.0	15.0	2.0				1.0
Variant_009993			2.0	1.0	9.0	56.0	4.0	3.0	2.0		2.0
Variant_009994		2.0			7.0	36.0			1.0		
Variant_009995	1.0	1.0	1.0	1.0	5.0	26.0	1.0				
Variant_009996	1.0	1.0		1.0	5.0	52.0	2.0				3.0
Variant_009997	2.0		2.0	2.0	9.0	24.0	1.0	3.0			3.0
Variant_009998	1.0		2.0	2.0	3.0	10.0		2.0	1.0	1.0	1.0
Variant_009999				2.0	2.0	10.0		1.0			3.0
Variant_010000		1.0		1.0	2.0	3.0	1.0	3.0		7.0	2.0
Variant_010001	1.0	2.0	2.0	1.0	5.0	93.0	1.0	1.0		2.0	3.0
Variant_010002		1.0		1.0	7.0	42.0			1.0	1.0	
Variant_010003				2.0	12.0	46.0	9.0	1.0		2.0	
Variant_010004			1.0		2.0	5.0	2.0				1.0
Variant_010005	3.0		2.0	1.0	2.0	23.0	1.0	1.0		1.0	2.0
Variant_010006						9.0				1.0	
Variant_010007				1.0	3.0	5.0				2.0	1.0
Variant_010008					5.0	1.0					
Variant_010009	1.0	1.0	1.0		5.0	23.0	1.0	3.0	1.0	1.0	5.0
Variant_010010		1.0			5.0	10.0				2.0	
Variant_010011	1.0				1.0	18.0	3.0				3.0
Variant_010012					3.0	10.0		1.0		5.0	1.0
Variant_010013	1.0		3.0	1.0	5.0	13.0		1.0			1.0
Variant_010014	2.0		2.0			4.0		1.0		1.0	1.0
Variant_010015		1.0	2.0	1.0	1.0	2.0	1.0	2.0			1.0
Variant_010016		1.0	2.0			3.0				2.0	1.0
Variant_010017	2.0		1.0		9.0	63.0	2.0				
Variant_010018	1.0	2.0	2.0		10.0	42.0	1.0	1.0			1.0
Variant_010019	1.0			1.0	5.0	24.0	1.0				
Variant_010020	1.0	1.0	2.0	1.0	5.0	16.0	5.0	2.0		1.0	
Variant_010021	3.0		2.0	3.0	2.0	18.0		4.0	3.0		2.0
Variant_010022			1.0	1.0	12.0	3.0	1.0	1.0			
Variant_010023		2.0			3.0	23.0	3.0	2.0			1.0
Variant_010024	2.0	2.0			6.0	6.0		1.0			1.0
Variant_010025		1.0	3.0		4.0	22.0	2.0	2.0		1.0	4.0
Variant_010026	1.0	2.0		1.0	3.0	7.0	1.0				1.0
Variant_010027	2.0	1.0			2.0	33.0	6.0			1.0	
Variant_010028				1.0	3.0	19.0	3.0	2.0			
Variant_010029					2.0	10.0		1.0	1.0	1.0	4.0
Variant_010030					3.0	4.0	1.0	2.0			1.0
Variant_010031						2.0		1.0			1.0
Variant_010032						2.0	1.0				
Variant_010033	1.0		2.0		5.0	18.0					3.0
Variant_010034				1.0	1.0	15.0					
Variant_010035					1.0	16.0	14.0			1.0	1.0
Variant_010036			1.0	1.0	1.0	5.0	5.0				2.0
Variant_010037	1.0		1.0			12.0		3.0			1.0
Variant_010038	1.0	2.0	1.0			4.0					1.0
Variant_010039	1.0	1.0			4.0	4.0	1.0		1.0		
Variant_010040				1.0	1.0	2.0		2.0			1.0
